Gene	Chromosome	Start	End	x	y	z
YKL068W	11	309842	312722	111.064	41.224	42.640
YKL067W	11	314455	314917	112.280	42.639	44.708
YKL066W	11	314924	315368	112.500	42.818	44.961
YKL065W	11	315597	315819	112.785	43.034	45.261
YKL065C	11	316080	316701	113.159	43.290	45.613
YKL064W	11	317407	320317	114.734	44.169	46.765
YKL063C	11	320658	321162	115.793	44.884	47.443
YKL062W	11	322871	324764	116.449	45.918	47.858
YKL061W	11	325414	325756	116.367	46.558	47.799
YKL060C	11	326051	327131	116.156	46.927	47.660
YKL059C	11	327761	329087	115.465	47.606	47.207
YKL058W	11	329809	330178	114.794	48.109	46.700
YKL057C	11	330499	333613	114.306	48.473	46.041
YKL056C	11	334055	334559	114.297	48.482	45.340
YKL055C	11	334964	335801	114.486	48.344	45.010
YKL054C	11	336180	338397	115.122	47.873	44.435
YKL053C	11	338825	339086	115.993	47.228	43.939
YKL053W	11	339215	339590	116.242	47.044	43.800
YKL052C	11	339311	340190	116.424	46.910	43.686
YKL051W	11	340955	342017	117.151	46.386	43.029
YKL050C	11	342495	345264	117.692	46.026	41.907
YKL049C	11	345718	346408	117.709	46.073	40.656
YKL048C	11	346857	348780	117.399	46.366	39.497
YKL047W	11	349106	350657	116.718	46.948	37.973
YKL046C	11	350918	352268	116.179	47.339	36.651
YKL045W	11	353136	354723	115.579	47.641	34.793
YKL044W	11	355965	356286	115.160	47.682	32.986
YKL043W	11	356391	357492	115.039	47.636	32.300
YKL042W	11	358118	359210	114.848	47.433	30.827
YKL041W	11	359785	360460	114.780	47.198	29.609
YKL040C	11	360700	361471	114.832	47.098	28.919
YKL039W	11	362264	363836	115.182	47.043	27.811
snR69	11	364418	364519	115.639	47.130	27.262
YKL038W	11	365247	368760	116.882	47.549	26.803
YKL037W	11	369007	369364	118.391	48.181	26.945
YKL036C	11	369170	369563	118.531	48.244	26.976
YKL035W	11	369533	371033	119.233	48.591	27.134
YKL034W	11	371471	373748	120.773	49.657	27.376
YKL033W	11	374147	374858	121.777	50.715	27.405
YKL033W	11	375098	378215	122.643	52.132	27.254
YKL032C	11	379707	381501	123.530	55.250	26.470
YKL031W	11	381714	382128	123.796	56.253	26.054
YKL030W	11	382140	382746	123.914	56.627	25.867
YKL029C	11	382358	384368	124.140	57.255	25.507
YKL028W	11	385400	386849	124.951	58.891	24.197
YKL027W	11	387204	388548	125.572	59.734	23.181
YKL026C	11	389022	389526	126.126	60.302	22.271
YKL025C	11	389882	391922	126.784	60.915	21.205
YKL024C	11	392168	392783	127.320	61.620	20.401
YKL023C	11	392788	393016	127.448	61.832	20.222
YKL023W	11	393363	394197	127.686	62.295	19.910
YKL022C	11	394368	396891	128.076	63.399	19.501
YKL021C	11	396986	398393	128.339	64.823	19.429
YKL020C	11	398474	401723	128.417	66.750	19.856
YKL019W	11	402210	403161	128.278	68.916	20.595
YKL018C	11	403222	403522	128.209	69.482	20.800
YKL018W	11	403744	404734	128.101	70.189	21.064
YKL017C	11	404832	406884	127.844	71.494	21.572
YKL016C	11	407107	407632	127.536	72.691	22.064
YKL015W	11	408186	411126	126.945	74.466	22.841
YKL014C	11	411261	416556	125.583	77.601	24.450
YKL013C	11	417150	417666	124.323	79.980	25.982
YKL012W	11	417952	419704	123.775	80.893	26.657
YKL011C	11	419797	420859	123.178	81.824	27.403
YKL010C	11	421066	425518	122.352	83.485	28.355
YKL009W	11	425884	426595	122.256	84.849	28.243
YKL008C	11	426937	428194	122.448	85.369	27.849
YKL007W	11	428944	429751	122.934	85.978	26.986
YKL006C	11	429840	430275	123.202	86.192	26.534
snR87	11	430672	430781	123.483	86.383	26.062
YKL006W	11	431548	432363	123.958	86.769	25.207
YKL005C	11	432735	434520	124.451	87.405	24.131
YKL004W	11	435222	436428	124.840	88.430	22.870
YKL003C	11	436739	437135	124.924	89.030	22.298
YKL002W	11	437420	438187	124.937	89.535	21.883
YKL001C	11	438419	439028	124.902	90.108	21.471
YKR001C	11	440250	442365	124.544	91.869	20.481
YKR002W	11	442874	444581	124.232	92.919	19.818
YKR003W	11	445023	446370	124.110	93.090	19.480
YKR004C	11	446441	447679	124.095	92.847	19.355
YKR005C	11	448163	449810	124.168	92.009	19.324
YKR006C	11	450065	450860	124.300	90.973	19.417
YKR007W	11	451076	451631	124.402	90.209	19.523
YKR008W	11	451843	453721	124.520	89.006	19.779
YKR009C	11	453994	456697	124.563	86.991	20.498
YKR010C	11	458566	460882	124.143	83.974	22.505
YKR011C	11	461277	462339	123.728	82.747	23.789
YKR012C	11	463381	463759	123.298	81.956	24.938
YKR013W	11	463601	464591	123.156	81.773	25.286
YKR014C	11	465009	465714	122.793	81.430	26.136
YKR015C	11	466603	468310	122.118	81.161	27.577
YKR016W	11	469359	470982	121.107	81.371	29.507
YKR017C	11	471336	472992	120.286	81.838	30.945
YKR018C	11	473365	475543	119.425	81.963	32.414
YKR019C	11	475858	477706	118.668	81.511	33.675
YKR020W	11	477980	478475	118.258	80.930	34.337
YKR021W	11	478876	481624	117.763	79.741	35.112
YKR022C	11	481813	482782	117.357	78.131	35.707
YKR023W	11	483061	484654	117.129	76.846	36.007
YKR024C	11	484786	487015	116.945	75.159	36.186
YKR025W	11	487412	488261	116.890	73.556	36.133
YKR026C	11	488380	489298	116.907	72.723	36.021
YKR027W	11	491006	493304	117.187	69.978	35.252
YKR028W	11	493899	497196	117.973	67.783	34.352
YKR029C	11	497219	499475	119.058	66.680	33.737
YKR030W	11	499923	500745	120.067	66.286	33.370
YKR031C	11	500985	506037	121.971	66.085	32.861
YKR032W	11	506158	506473	123.475	65.410	32.335
YKR033C	11	506520	506946	123.679	65.255	32.248
YKR034W	11	506539	507349	123.780	65.174	32.203
YKR035C	11	507561	508203	124.213	64.768	31.998
YKR035W	11	507580	508195	124.215	64.765	31.997
YKR036C	11	508343	510275	124.820	64.016	31.664
YKR037C	11	510551	511439	125.460	62.928	31.238
YKR038C	11	511640	512801	125.869	62.002	30.909
YKR039W	11	514704	516513	126.644	59.284	30.168
YKR040C	11	517704	518208	126.846	57.341	29.850
YKR041W	11	517839	518592	126.851	57.124	29.825
YKR042W	11	519168	520266	126.818	55.852	29.715
YKR043C	11	520538	521354	126.708	54.797	29.675
YKR044W	11	521656	522988	126.498	53.606	29.684
YKR045C	11	523059	523611	126.316	52.816	29.749
YKR046C	11	523864	524716	126.147	52.201	29.871
YKR047W	11	524898	525204	126.012	51.804	30.013
YKR048C	11	525028	526282	125.905	51.544	30.150
YKR049C	11	526471	526873	125.726	51.224	30.438
YKR050W	11	527456	530126	125.357	51.018	31.254
YKR051W	11	530587	531844	124.939	51.554	32.551
YKR052C	11	532191	533106	124.698	52.234	33.488
YKR053C	11	533708	534923	124.495	52.897	34.516
YKR054C	11	535288	547567	124.961	51.695	36.946
YKR055W	11	547857	548733	126.970	46.825	36.338
YKR056W	11	549089	551009	127.590	45.706	35.729
YKR057W	11	551298	551884	128.169	44.772	35.040
YKR058W	11	552411	554262	128.848	43.777	34.101
YKR059W	11	554628	555816	129.445	42.842	33.027
YKR060W	11	556159	556984	129.752	42.277	32.245
YKR061W	11	557318	558596	129.966	41.785	31.429
snR42	11	558657	559008	130.050	41.519	30.908
YKR062W	11	559307	560294	130.091	41.268	30.327
YKR063C	11	560430	561939	130.061	40.986	29.485
YKR064W	11	562188	564780	129.802	40.706	28.088
YKR065C	11	564940	565534	129.647	40.550	27.367
YKR066C	11	565754	566840	129.617	40.458	27.144
YKR067W	11	567559	569791	129.722	40.261	27.233
YKR068C	11	569969	570551	129.926	40.135	27.746
YKR069W	11	571253	573035	130.306	39.992	28.823
YKR070W	11	573215	574274	130.734	39.895	30.083
YKR071C	11	574575	575622	131.078	39.940	31.054
YKR072C	11	576076	577765	131.475	40.239	32.073
YKR073C	11	577828	578149	131.675	40.537	32.523
YKR074W	11	578850	579318	131.854	40.937	32.870
YKR075C	11	579468	580392	131.975	41.314	33.058
YKR075W	11	579853	580123	131.982	41.342	33.068
YKR076W	11	581924	583037	132.242	42.795	33.206
YKR077W	11	583294	584386	132.339	43.762	33.044
YKR078W	11	584593	586351	132.539	44.687	32.796
YKR079C	11	586430	588947	133.003	45.398	32.432
YKR080W	11	590036	590999	133.919	45.384	31.921
YKR081C	11	591147	592182	134.394	45.082	31.699
YKR082W	11	592466	595940	135.627	43.857	31.208
YKR083C	11	596062	596464	136.506	42.732	31.130
YKR084C	11	596696	598532	136.961	42.025	31.300
YKR085C	11	598735	599323	137.332	41.307	31.670
YKR086W	11	599498	602714	137.684	40.302	32.564
YKR087C	11	602836	603874	137.803	39.274	34.006
YKR088C	11	604046	605060	137.812	38.754	34.915
YKR089C	11	605274	608007	138.064	37.889	36.395
YKR090W	11	608587	610708	138.990	36.741	38.257
YKR091W	11	611166	611907	139.910	36.078	39.263
YKR092C	11	612306	613527	140.748	35.622	39.920
YKR093W	11	615371	617177	142.735	34.823	41.270
YKR094C	11	617637	618392	143.194	34.757	41.864
YKR095W	11	619446	625074	142.538	35.642	43.012
YKR095W	11	625505	625847	140.437	37.314	43.598
YKR096W	11	626434	630022	138.979	38.657	43.715
YKR097W	11	630789	632439	137.479	40.433	43.413
YKR098C	11	632663	634817	136.791	41.545	42.958
YKR099W	11	635488	637924	135.920	43.094	42.331
YKR100C	11	638538	639606	135.025	44.332	42.255
YKR101W	11	640177	642142	134.083	45.426	42.505
YKR102W	11	645993	649503	131.087	48.458	44.391
YKR103W	11	652717	656374	133.010	48.545	43.322
YKR104W	11	656473	657394	134.791	48.000	42.425
YKR105C	11	658353	660102	136.576	47.573	41.899
YKR106W	11	661079	662927	138.833	47.185	41.706
YLL067C	12	84	3062	94.385	116.973	69.481
YLL067W	12	842	1164	93.189	119.658	68.155
YLL066W	12	5604	5775	97.476	109.807	69.584
YLL066C	12	6119	9836	99.289	105.820	68.020
YLL066W	12	6485	6968	98.277	107.975	68.911
YLL065W	12	11725	12076	101.678	100.198	64.802
YLL064C	12	13082	13445	100.802	99.626	63.687
YLL063C	12	14647	16072	97.501	100.361	62.085
YLL062C	12	16638	17613	94.480	101.803	61.219
YLL061W	12	17955	19707	91.735	103.744	60.892
YLL060C	12	21137	21839	89.878	107.013	60.374
YLL059C	12	22473	22980	90.739	108.350	59.779
YLL058W	12	23568	25296	93.109	110.136	58.775
YLL057C	12	25755	26994	94.283	112.794	58.316
YLL056C	12	27408	28305	93.815	115.329	58.539
YLL055W	12	30108	31704	93.963	119.072	58.007
YLL054C	12	32893	35203	97.862	119.928	54.845
YLL053C	12	35501	35960	98.526	121.658	53.495
YLL052C	12	35910	36360	98.472	122.262	53.237
YLL051C	12	37331	39470	97.730	125.590	51.868
YLL050C	12	39802	40413	98.268	125.966	50.323
YLL049W	12	40664	41204	98.918	125.427	49.398
YLL048C	12	41278	46264	101.863	121.849	46.088
YLL047W	12	46670	47054	104.816	117.188	43.117
YLL046C	12	46712	47462	105.009	116.824	42.920
YLL045C	12	47857	48628	105.937	114.914	41.939
YLL044W	12	48214	48661	106.083	114.584	41.779
YLL043W	12	49936	51946	107.663	110.312	39.769
YLL042C	12	52085	52589	108.128	108.872	38.207
YLL041C	12	53129	53930	108.233	108.481	36.470
YLL040C	12	54209	63644	106.240	106.558	29.045
YLL039C	12	64060	65206	101.375	101.370	22.508
YLL038C	12	65773	66517	100.329	101.200	22.121
YLL037W	12	66560	66941	100.038	101.162	22.505
YLL036C	12	66743	68255	99.783	101.140	23.415
YLL035W	12	68578	70477	99.266	101.213	27.324
YLL034C	12	70631	73145	97.806	101.537	31.783
YLL033W	12	73407	74100	96.312	101.954	35.149
YLL032C	12	74268	76746	95.887	102.407	38.397
YLL031C	12	77150	80204	96.885	103.586	44.321
YLL030C	12	80354	80696	96.350	104.999	47.358
YLL029W	12	81459	83709	94.570	107.187	50.353
YLL028W	12	84802	86563	91.432	110.568	54.657
YLL027W	12	87401	88154	88.952	112.713	57.283
YLL026W	12	88621	91348	85.636	114.629	59.420
YLL025W	12	94745	95120	77.145	117.960	63.654
YLL024C	12	95564	97484	74.936	118.876	65.478
YLL023C	12	97995	98835	73.554	119.970	68.377
YLL022C	12	99815	100700	73.402	120.850	71.810
YLL021W	12	100945	105346	74.192	119.342	76.377
YLL020C	12	105554	105860	76.014	116.589	79.170
YLL019C	12	105684	107898	77.296	116.469	79.882
YLL019W	12	106906	106999	77.512	116.506	79.965
YLL018C	12	108674	108971	80.506	117.981	80.476
YLL018C	12	109900	111574	83.955	119.712	80.608
YLL017W	12	112232	112544	87.080	120.867	80.535
YLL016W	12	112845	115992	91.064	121.923	80.381
YLL015W	12	116430	121110	99.080	123.539	81.177
YLL014W	12	121320	121647	99.925	125.859	84.058
YLL013C	12	122073	124713	98.570	127.339	86.862
YLL012W	12	125532	127254	95.342	125.849	90.523
YLL011W	12	127521	128991	93.816	123.338	91.701
YLL010C	12	129328	130612	93.581	120.535	91.583
YLL009C	12	131203	131413	94.092	118.053	90.801
YLL008W	12	131727	133986	94.812	115.114	89.947
YLL007C	12	134300	136298	96.040	110.405	88.956
YLL006W	12	136343	136520	96.591	108.207	88.542
YLL006W	12	136584	137865	96.944	106.667	88.217
YLL005C	12	137938	140545	97.717	102.754	87.262
YLL004W	12	141071	142922	99.277	99.064	86.456
YLL003W	12	143199	146040	102.155	99.339	87.211
YLL002W	12	146289	147600	102.847	101.200	88.808
YLL001W	12	147888	150162	100.930	103.546	90.812
YLR001C	12	151387	153976	96.108	106.819	93.361
YLR002C	12	154341	156333	93.328	109.194	94.759
YLR003C	12	156853	157729	92.687	112.138	96.355
YLR004C	12	157932	159504	92.861	114.715	97.535
YLR005W	12	160047	161433	93.747	118.419	98.476
YLR006C	12	161753	163892	95.173	122.128	98.817
YLR007W	12	164390	165401	95.225	124.560	100.455
YLR008C	12	165575	166082	94.682	125.169	101.740
YLR009W	12	166535	167135	93.774	125.477	103.375
YLR010C	12	167318	167801	93.172	125.431	104.239
YLR011W	12	169101	169677	92.050	124.289	104.885
YLR012C	12	169980	170280	91.758	123.412	104.522
YLR013W	12	171337	171763	91.403	121.290	103.196
YLR014C	12	172266	174981	90.805	119.396	103.371
YLR015W	12	175225	176743	90.055	119.266	107.016
YLR016C	12	176800	177415	90.367	119.394	108.777
YLR017W	12	177606	178620	91.215	119.444	109.999
YLR018C	12	178705	179605	92.660	119.433	110.913
YLR019W	12	180286	181480	95.725	119.029	111.828
YLR020C	12	181787	183404	97.811	117.426	112.546
YLR021W	12	183621	184161	98.659	115.374	112.998
YLR022C	12	184172	184925	98.869	114.117	113.227
YLR023C	12	185496	187128	99.225	111.540	114.606
YLR024C	12	187663	193282	99.283	109.954	121.986
YLR025W	12	194452	195175	99.428	108.438	130.678
YLR026C	12	195450	196473	99.468	107.956	132.967
YLR027C	12	196829	198086	99.501	107.322	135.949
snR30	12	198784	199390	99.375	107.044	139.071
YLR028C	12	199540	201316	99.007	107.557	141.418
YLR029C	12	201976	202591	98.108	109.368	144.337
YLR030W	12	203290	204082	97.336	111.147	146.415
YLR031W	12	204225	204786	96.916	112.207	147.617
YLR032W	12	204991	208501	95.884	115.186	150.864
YLR033W	12	208761	210270	94.722	118.858	154.911
YLR034C	12	210512	211934	94.028	121.063	157.466
YLR035C	12	212369	214457	93.185	123.726	160.873
YLR035C	12	215440	218908	91.938	127.426	167.176
YLR036C	12	221521	222133	91.065	127.576	175.868
YLR037C	12	222685	223060	90.783	127.037	177.781
YLR038C	12	224921	225173	90.100	125.446	181.528
YLR039C	12	225426	228597	90.880	124.822	183.514
YLR040C	12	228908	229583	93.922	125.596	183.711
YLR041W	12	229377	229698	94.318	125.743	183.634
YLR042C	12	229966	230452	94.977	126.018	183.450
YLR043C	12	231702	232014	95.133	126.335	182.951
YLR044C	12	232390	234082	93.679	126.209	182.486
YLR045C	12	235037	237704	91.567	125.347	183.047
YLR046C	12	238001	238814	93.499	124.677	185.163
YLR047C	12	239347	241408	96.252	124.422	186.511
YLR048W	12	242232	243350	100.061	124.806	186.360
YLR049C	12	243886	245173	102.906	124.940	185.900
YLR050C	12	245587	246073	105.030	124.770	185.634
YLR051C	12	246324	246978	106.368	124.543	185.502
YLR052W	12	247201	247954	107.824	124.163	185.441
YLR053C	12	248100	248427	108.824	123.783	185.499
YLR054C	12	248717	250979	110.876	122.589	185.975
YLR055C	12	251272	253081	113.008	120.321	187.392
YLR056W	12	253861	254959	112.389	119.700	188.481
YLR057W	12	255306	257856	109.178	120.761	189.115
YLR058C	12	257992	259402	105.568	121.412	189.797
YLR059C	12	259738	260548	103.083	121.391	190.358
YLR060W	12	260979	262767	100.159	120.904	191.082
YLR061W	12	263194	263949	97.399	119.968	191.806
YLR062C	12	263577	263955	97.090	119.831	191.890
YLR063W	12	264157	265255	95.618	119.090	192.298
YLR064W	12	265456	266278	93.953	118.023	192.811
YLR065C	12	266373	266919	92.964	117.226	193.161
YLR066W	12	267169	267724	92.056	116.339	193.526
YLR067C	12	267813	270711	90.390	114.076	194.370
YLR068W	12	271008	271464	88.510	111.744	194.789
YLR069C	12	271630	273916	86.697	110.244	194.531
YLR070C	12	274141	275212	84.367	109.064	193.625
YLR071C	12	275378	278627	83.152	110.168	192.261
YLR072W	12	278862	280944	84.087	114.519	190.438
YLR073C	12	281019	281622	85.173	116.551	189.702
YLR074C	12	281956	282457	86.050	117.740	189.302
YLR075W	12	282927	283593	87.037	118.989	188.826
YLR076C	12	283185	283608	87.123	119.124	188.756
YLR077W	12	283872	285624	87.429	120.138	187.946
YLR078C	12	285736	286560	86.693	120.554	186.888
YLR079W	12	286820	287675	85.412	120.430	185.936
YLR080W	12	287916	289251	83.912	119.809	185.282
YLR081W	12	290212	291937	82.063	117.330	186.103
YLR082C	12	292394	293573	81.805	115.098	187.986
YLR083C	12	294091	296095	83.399	114.128	190.130
YLR084C	12	296589	300252	88.621	114.806	193.053
YLR085C	12	300673	301990	93.324	115.871	194.208
YLR086W	12	302243	306500	93.249	117.211	193.284
YLR087C	12	306855	315732	93.564	113.628	195.606
YLR088W	12	316107	317952	95.166	108.401	198.134
YLR089C	12	318237	320016	97.517	109.832	197.966
YLR090W	12	320701	322081	98.570	109.240	198.219
YLR091W	12	322297	323179	98.221	107.454	198.676
YLR092W	12	323544	326226	98.308	105.230	199.234
YLR093C	12	326513	327416	100.388	105.450	199.200
YLR094C	12	327730	329239	102.734	106.255	198.913
YLR095C	12	329677	332116	106.604	106.070	198.295
YLR096W	12	332590	336034	109.488	104.345	197.869
YLR097C	12	336231	337266	106.834	103.856	198.676
YLR098C	12	337527	339474	106.024	103.261	198.952
YLR099C	12	339744	340929	107.542	102.164	198.623
YLR099W	12	341325	341589	109.300	101.439	198.156
YLR100W	12	341810	342854	110.648	101.080	197.705
YLR101C	12	342566	342962	111.303	100.970	197.456
YLR102C	12	342970	343768	112.207	100.894	197.076
YLR103C	12	343989	345942	114.524	101.117	195.904
YLR104W	12	346585	346981	116.306	100.963	194.860
YLR105C	12	347047	348181	116.594	100.396	194.665
snR79	12	348427	348511	116.543	99.485	194.650
YLR106C	12	349006	363739	118.473	99.690	193.284
YLR107W	12	364116	365331	114.506	100.299	195.936
snR6	12	366235	366347	112.856	100.018	196.773
YLR108C	12	366667	368125	111.350	100.649	197.419
YLR109W	12	368781	369312	109.929	101.757	197.992
YLR110C	12	369697	370099	109.904	102.148	197.993
YLR111W	12	370391	370724	110.213	102.368	197.855
YLR112W	12	370791	371211	110.582	102.475	197.696
YLR113W	12	371620	372928	112.177	102.585	197.015
YLR114C	12	374944	377239	111.876	100.528	197.186
YLR115W	12	377985	380565	108.734	100.116	198.414
YLR116W	12	380822	382253	107.877	103.329	198.446
YLR117C	12	382471	384535	106.292	105.696	198.483
YLR118C	12	384725	385409	104.139	106.772	198.628
YLR119W	12	385534	386176	102.952	106.996	198.733
YLR120C	12	386511	388221	101.429	106.596	198.964
YLR120W	12	388672	388774	100.918	105.303	199.206
YLR121C	12	388744	390271	100.995	104.152	199.361
YLR122C	12	390954	391332	101.135	102.237	199.589
YLR123C	12	391078	391408	101.116	102.184	199.595
YLR124W	12	391600	391945	100.970	102.019	199.610
YLR125W	12	393484	393895	99.711	103.139	199.451
YLR126C	12	394765	395521	98.161	104.969	199.178
YLR127C	12	395758	398320	96.037	105.321	198.933
YLR128W	12	398530	399434	93.768	103.247	198.808
YLR129W	12	399657	402489	90.998	101.731	198.214
YLR130C	12	402794	404063	87.406	102.615	196.697
YLR131C	12	404510	406823	85.155	102.362	195.618
YLR132C	12	407283	408156	84.842	99.537	195.493
YLR133W	12	408445	410194	85.374	97.799	195.789
YLR134W	12	410723	412415	86.825	98.559	196.578
YLR135W	12	413281	415528	88.651	100.324	197.481
YLR136C	12	415801	416659	88.893	98.353	197.445
YLR137W	12	417006	418110	88.963	96.288	197.316
YLR138W	12	418437	421395	90.434	95.326	197.760
YLR139C	12	421542	423474	93.669	97.563	198.911
YLR140W	12	423474	423801	95.182	98.788	199.255
YLR141W	12	423683	424775	95.987	99.463	199.386
YLR142W	12	425186	426617	98.247	101.363	199.578
YLR143W	12	427329	429387	100.362	101.280	199.650
YLR144C	12	429677	432017	100.979	97.640	199.565
YLR145W	12	432168	432774	101.757	96.642	199.506
YLR146C	12	432823	433726	102.355	96.836	199.483
YLR146W	12	433870	434059	102.980	97.358	199.466
YLR147C	12	434158	434464	103.332	97.741	199.458
YLR148W	12	434641	437398	105.225	99.063	199.268
YLR149C	12	437631	439824	108.645	98.270	198.363
YLR149C	12	440370	440457	109.966	97.022	197.874
YLR150W	12	440467	441289	109.991	96.801	197.847
YLR151C	12	441715	442738	109.233	96.462	198.027
YLR152C	12	442958	444689	106.945	96.505	198.661
YLR153C	12	445524	447576	104.283	94.601	198.885
YLR154C	12	447982	448315	103.948	92.126	198.345
RDN25	12	451786	455182	108.681	91.477	197.141
RDN37	12	451786	457733	108.843	92.009	197.268
YLR154W	12	452438	452624	107.793	90.911	197.185
YLR154W	12	454392	454557	108.906	91.912	197.221
YLR154W	12	454696	455071	108.795	92.047	197.292
RDN58	12	455414	455572	108.408	92.199	197.437
YLR154W	12	455433	455637	108.369	92.207	197.450
YLR154W	12	455883	456024	107.936	92.275	197.580
RDN18	12	455933	457733	106.631	92.329	197.923
