Gene	Chromosome	Start	End
YOR133W	15	575098	577627
YOR134W	15	578564	579794
YOR135C	15	580159	580501
YOR136W	15	580250	581360
YOR137C	15	581813	583682
YOR138C	15	584309	586325
YOR139C	15	586950	587343
YOR140W	15	586981	589282
YOR141C	15	589942	592588
YOR142W	15	593057	594047
YOR142W	15	595112	596435
YOR142W	15	595112	600381
YOR143C	15	601383	602343
YOR144C	15	602717	605093
YOR145C	15	605347	606172
YOR146W	15	605873	606179
YOR147W	15	606607	608476
YOR148C	15	608640	609198
YOR149C	15	609838	611389
YOR150W	15	611999	612491
YOR151C	15	612997	616672
YOR152C	15	617518	618289
YOR153W	15	619840	624376
YOR154W	15	624729	626493
YOR155C	15	626628	627981
YOR156C	15	628360	630541
YOR157C	15	630966	631752
YOR158W	15	632164	633121
YOR159C	15	633282	633567
YOR160W	15	633839	636758
YOR161C	15	636939	638559
YOR161W	15	637574	637655
YOR161W	15	637975	638236
YOR161C	15	639121	639268
YOR162C	15	639560	641993
YOR163W	15	642741	643308
YOR164C	15	643394	644333
YOR165W	15	644566	646897
YOR166C	15	647126	648503
YOR167C	15	648804	649008
YOR168W	15	649303	651733
YOR169C	15	651376	651841
YOR170W	15	651858	652164
YOR171C	15	652010	653885
YOR172W	15	654210	656571
YOR173W	15	657264	658326
YOR174W	15	658747	659602
YOR175C	15	659815	661675
YOR176W	15	662401	663583
YOR177C	15	665785	667180
YOR178C	15	667860	670242
YOR179C	15	671845	672412
YOR180C	15	674352	675168
YOR181W	15	675939	677841
YOR182C	15	678191	678794
YOR183W	15	678872	679262
YOR184W	15	679357	680545
snR36	15	680685	680867
YOR185C	15	681444	682107
YOR186W	15	683111	683546
YOR186C	15	683329	683539
YOR187W	15	684030	685344
YOR188W	15	685767	689181
YOR189W	15	689624	689975
YOR190W	15	690695	692033
YOR191W	15	692475	697335
YOR192C	15	698768	700568
YOR192C	15	703988	704225
YOR192C	15	704419	709733
YOR192C	15	708416	709733
YOR193W	15	710446	711577
YOR194C	15	711683	712544
YOR195W	15	712866	715332
YOR196C	15	715593	716838
YOR197W	15	717086	718385
YOR198C	15	718653	720066
YOR199W	15	720181	720511
YOR200W	15	720417	720816
YOR201C	15	720470	721709
YOR202W	15	721946	722609
YOR203W	15	722565	722919
YOR204W	15	722911	724726
YOR205C	15	725564	727235
YOR206W	15	727512	729645
YOR207C	15	730008	733458
YOR208W	15	733925	736178
YOR209C	15	736437	737727
YOR210W	15	738320	738533
YOR211C	15	738924	741570
YOR212W	15	742910	744182
YOR213C	15	744535	745282
YOR214C	15	745593	746304
YOR215C	15	746725	747283
YOR216C	15	747525	748980
YOR217W	15	749301	751887
YOR218C	15	751476	751896
YOR219C	15	752214	755010
YOR220W	15	755328	756126
YOR221C	15	756476	757559
YOR222W	15	758330	759254
snR35	15	759326	759530
YOR223W	15	759782	760661
YOR224C	15	760825	761266
YOR225W	15	761392	761722
YOR226C	15	761614	762085
YOR227W	15	762825	766566
YOR228C	15	766869	767778
YOR229W	15	768409	769813
YOR230W	15	770800	772114
YOR231W	15	772601	774128
YOR231C	15	773163	773364
YOR232W	15	774573	775260
YOR233W	15	775846	778249
YOR234C	15	778555	779406
YOR235W	15	779870	780185
snR17a	15	780107	780597
YOR236W	15	780906	781542
YOR237W	15	781994	783299
YOR238W	15	783677	784589
YOR239W	15	784857	786745
YOR241W	15	786995	788642
YOR242C	15	788742	789858
YOR243C	15	790211	792242
YOR244W	15	792531	793869
YOR245C	15	794076	795333
YOR246C	15	795801	796794
YOR247W	15	797676	798309
YOR248W	15	798013	798316
YOR249C	15	798674	800732
YOR250C	15	800970	802308
YOR251C	15	802550	803465
YOR252W	15	803667	804204
YOR253W	15	804377	804908
YOR254C	15	805032	807024
YOR255W	15	807271	808108
YOR256C	15	808253	810683
YOR257W	15	811007	811493
YOR258W	15	811670	812324
YOR259C	15	812394	813708
YOR260W	15	813983	815720
YOR261C	15	815914	816931
YOR262W	15	817290	818334
YOR263C	15	818755	819163
YOR264W	15	818864	820157
YOR265W	15	820452	820773
YOR266W	15	821021	822293
YOR267C	15	822586	824866
YOR268C	15	825532	825931
YOR269W	15	826383	827868
YOR270C	15	828050	830573
YOR271C	15	831057	832041
snR8	15	832330	832520
YOR272W	15	832811	834194
YOR273C	15	834450	836430
YOR274W	15	837672	838959
YOR275C	15	839082	841068
YOR276W	15	841331	841817
YOR277C	15	841513	841822
snR31	15	841956	842181
snR5	15	842401	842605
YOR278W	15	842815	843643
YOR279C	15	843696	844629
YOR280C	15	844990	845791
YOR281C	15	846267	847128
YOR282W	15	846998	847319
YOR283W	15	847451	848144
YOR284W	15	848476	849208
YOR285W	15	849633	850053
YOR286W	15	850278	850728
YOR287C	15	850935	851838
YOR288C	15	852119	853076
YOR289W	15	853355	854111
YOR290C	15	855145	860257
YOR291W	15	861173	865592
YOR292C	15	865651	866581
YOR293W	15	867096	867851
YOR293C	15	867996	868146
YOR294W	15	868338	868950
YOR295W	15	869206	869893
YOR296W	15	870200	874070
YOR297C	15	874741	875320
YOR298W	15	875597	877037
YOR298C	15	877228	877684
YOR299W	15	878432	880673
YOR300W	15	880572	880881
YOR301W	15	880962	882270
YOR302W	15	882762	882840
YOR303W	15	882896	884132
YOR304W	15	884511	887874
YOR304C	15	888517	888748
YOR305W	15	889019	889748
YOR306C	15	889864	891430
YOR307C	15	892727	894089
YOR308C	15	894620	896384
YOR309C	15	896694	897075
YOR310C	15	896821	898357
YOR311C	15	899052	899925
YOR312C	15	900246	901191
YOR313C	15	901854	902871
YOR314W	15	903039	903369
YOR314W	15	904454	904565
YOR315W	15	904756	905797
YOR316C	15	906232	907552
YOR316C	15	907722	907932
YOR317W	15	909339	911442
YOR318C	15	911780	912433
YOR319W	15	912818	913460
YOR320C	15	913615	915091
YOR321W	15	916026	918288
YOR322C	15	918602	921059
YOR323C	15	921531	922902
YOR324C	15	923228	925037
YOR325W	15	924573	925047
YOR326W	15	925717	930442
YOR327C	15	930730	931078
YOR328W	15	931799	936494
YOR329C	15	936727	939346
YOR329W	15	939344	939554
YOR330C	15	939617	943382
YOR331C	15	943561	944119
YOR332W	15	943652	944354
YOR333C	15	944537	944954
YOR334W	15	944592	946005
YOR335C	15	946229	949106
YOR335W	15	946564	946645
YOR336W	15	949769	953867
YOR337W	15	954340	956620
YOR338W	15	956894	957986
YOR339C	15	958358	958829
YOR340C	15	959198	960179
YOR341W	15	960983	965978
YOR342C	15	966662	967622
YOR343C	15	968144	968471
YOR343W	15	970574	975888
YOR343W	15	970574	971891
YOR344C	15	977190	978066
YOR345C	15	981808	982159
YOR346W	15	981824	984782
YOR347C	15	984938	986459
YOR348C	15	986895	988779
YOR349W	15	989785	992830
YOR350C	15	992860	994852
YOR351C	15	995014	996508
YOR352W	15	997209	998241
YOR353C	15	999242	1000825
YOR354C	15	1001143	1003222
YOR355W	15	1005134	1006703
YOR356W	15	1007218	1009114
YOR357C	15	1009221	1009710
YOR358W	15	1010158	1010887
YOR359W	15	1011186	1012758
YOR360C	15	1013238	1014819
YOR361C	15	1015358	1017650
YOR362C	15	1017877	1018744
YOR363C	15	1020219	1023210
YOR364W	15	1023368	1023737
YOR365C	15	1023458	1025570
YOR366W	15	1025253	1025607
YOR367W	15	1026004	1026607
YOR368W	15	1026840	1028046
YOR369C	15	1028191	1028623
YOR370C	15	1029180	1030992
YOR371C	15	1031486	1034180
YOR372C	15	1034804	1036469
YOR373W	15	1036831	1039387
YOR374W	15	1039837	1041397
YOR375C	15	1041675	1043040
YOR376W	15	1043188	1043557
YOR376W	15	1045193	1045349
YOR377W	15	1046223	1047801
YOR378W	15	1049508	1051056
YOR379C	15	1050723	1051062
YOR380W	15	1051287	1052928
YOR381W	15	1055542	1057678
YOR381W	15	1058420	1058588
YOR382W	15	1059528	1059990
YOR383C	15	1060438	1061053
YOR384W	15	1061561	1063646
YOR385W	15	1065040	1065913
YOR386W	15	1066836	1068534
YOR387C	15	1069618	1070239
YOR388C	15	1071790	1072921
YOR389W	15	1074210	1076085
YOR390W	15	1076781	1077909
YOR391C	15	1078542	1079256
YOR392W	15	1079279	1079723
YOR393W	15	1080273	1081587
YOR394W	15	1082715	1083210
YOR394C	15	1084199	1084367
YOR396W	15	1085470	1090861
YOR396C	15	1090012	1090495
YPL283C	16	279	6007
YPL283W	16	925	1617
YPL283W	16	965	1625
YPL282C	16	7932	8427
YPL281C	16	9995	10870
YPL280W	16	11886	12600
YPL279C	16	13227	14355
YPL278C	16	15052	15355
YPL277C	16	15404	16868
YPL276W	16	17947	18385
YPL275W	16	18368	19079
YPL274W	16	22937	24701
YPL273W	16	25086	26064
YPL272C	16	26610	28164
YPL271W	16	30078	30267
YPL270W	16	30481	32803
YPL269W	16	33012	34947
YPL268W	16	35235	37845
YPL267W	16	38168	38798
YPL266W	16	39120	40077
YPL265W	16	41042	42869
YPL264C	16	43282	44344
YPL263C	16	44550	46506
YPL262W	16	47335	48802
YPL261C	16	48995	49304
YPL260W	16	49302	50958
YPL259C	16	51243	52671
YPL258C	16	53497	55153
YPL257W	16	56747	58070
YPL257W	16	56747	62016
YPL257W	16	63278	63860
YPL256C	16	64976	66614
YPL255W	16	67724	68882
YPL254W	16	69484	70951
YPL253C	16	71062	73006
YPL252C	16	73362	73881
YPL251W	16	73624	73927
YPL250C	16	74308	74719
YPL249C	16	75698	76239
YPL250W	16	75701	75989
YPL249C	16	76668	79353
YPL248C	16	79710	82356
YPL247C	16	82624	84196
YPL246C	16	84508	85297
YPL245W	16	85585	86950
YPL244C	16	87013	88033
YPL243W	16	88516	90316
YPL242C	16	90621	95109
YPL241C	16	95371	96258
YPL240C	16	96495	98625
YPL239W	16	99886	100586
YPL238C	16	99973	100603
YPL237W	16	99995	100781
YPL236C	16	101607	102702
YPL235W	16	103231	104647
YPL234C	16	104945	105440
YPL233W	16	106171	106822
YPL232W	16	107274	108147
YPL231W	16	108651	114315
YPL230W	16	115311	116487
YPL229W	16	117066	117687
YPL228W	16	118381	120031
YPL227C	16	120162	121167
YPL226W	16	121766	125357
YPL225W	16	126005	126446
YPL224C	16	126737	128087
YPL223C	16	128630	129137
YPL222W	16	130160	132227
YPL222C	16	131868	132114
YPL221W	16	133041	135423
YPL220W	16	135788	136442
YPL219W	16	136748	138227
YPL218W	16	138696	139408
YPL217C	16	139618	143170
YPL216W	16	143819	147128
YPL215W	16	147414	148422
YPL214C	16	148567	150190
YPL213W	16	150612	151329
YPL212C	16	151513	153148
YPL211W	16	153493	154039
YPL210C	16	154288	156211
YPL209C	16	156488	157592
YPL208W	16	157840	159592
YPL207W	16	159907	162340
YPL206C	16	162630	163596
YPL205C	16	163920	164265
YPL204W	16	164274	165759
YPL203W	16	166254	167397
YPL202C	16	168086	169337
YPL201C	16	169768	171154
YPL200W	16	171482	171953
YPL199C	16	172031	172754
YPL198W	16	173150	174701
snR59	16	173825	173903
YPL197C	16	174341	174755
YPL196W	16	175041	175863
YPL195W	16	176221	179020
YPL194W	16	179275	181114
YPL193W	16	181401	182547
YPL192C	16	182653	183055
YPL191C	16	183595	184678
YPL190C	16	185315	187724
YPL189C	16	188305	188512
YPL189W	16	189152	190982
YPL188W	16	191404	192649
YPL187W	16	193646	194144
YPL186C	16	194510	195425
YPL185W	16	195251	195647
YPL184C	16	195948	197787
YPL183W	16	199093	199375
YPL183C	16	199493	202535
YPL182C	16	203304	203688
YPL181W	16	203419	204940
YPL180W	16	205246	207646
YPL179W	16	208155	209805
YPL178W	16	212156	212783
YPL177C	16	213040	213961
YPL176C	16	216010	218362
YPL175W	16	218628	220087
YPL174C	16	220165	222772
YPL173W	16	223141	224035
YPL172C	16	224351	225740
YPL171C	16	226167	227370
YPL170W	16	228312	228771
YPL169C	16	229037	230837
YPL168W	16	231215	232508
YPL167C	16	232591	237106
YPL166W	16	237336	237978
YPL165C	16	237954	239076
YPL164C	16	239348	241496
YPL163C	16	241916	242699
YPL162C	16	243204	244026
YPL161C	16	244317	246219
YPL160W	16	246988	250261
YPL159C	16	250905	251667
YPL158C	16	252032	254309
YPL157W	16	254812	255760
YPL156C	16	255911	256766
YPL155C	16	257214	259335
YPL154C	16	259712	260930
YPL153C	16	261725	264191
YPL152W	16	264600	264699
YPL152W	16	265026	266103
YPL151C	16	266178	267534
YPL150W	16	268186	270892
YPL149W	16	271308	272193
YPL148C	16	272292	272814
YPL147W	16	273253	275866
YPL146C	16	276160	277528
YPL145C	16	278393	279698
YPL144W	16	280478	280925
snR17b	16	281054	281516
YPL143W	16	282120	282969
YPL142C	16	282684	283002
YPL141C	16	283462	286060
YPL140C	16	287512	289033
YPL139C	16	289667	291050
YPL138C	16	291364	292426
YPL137C	16	292815	296646
YPL136W	16	296284	296653
YPL135W	16	297551	298049
YPL135C	16	297676	297850
YPL134C	16	298569	299502
YPL133C	16	299886	301227
YPL132W	16	301714	302617
YPL131W	16	303119	304013
YPL130W	16	304385	305057
YPL129W	16	305296	306136
YPL128C	16	306531	308220
YPL127C	16	308826	309603
YPL126W	16	310208	312899
YPL125W	16	313386	316485
YPL124W	16	316753	317515
YPL123C	16	317639	318944
YPL122C	16	319224	320766
YPL121C	16	320960	321629
YPL120W	16	322069	323743
YPL119C	16	324022	324286
YPL119C	16	324409	326263
YPL118W	16	326626	327661
YPL117C	16	327862	328729
YPL116W	16	329604	331698
YPL115C	16	332098	335485
YPL114W	16	335946	336366
YPL113C	16	335951	337142
YPL112C	16	337434	338619
YPL111W	16	339942	340944
YPL110C	16	341066	344738
YPL109C	16	345262	347388
YPL108W	16	348442	348949
YPL107W	16	349115	349862
YPL106C	16	350190	352272
YPL105C	16	352859	355409
YPL104W	16	355696	357673
YPL103C	16	357996	359403
YPL102C	16	359999	360302
YPL101W	16	360205	361576
YPL100W	16	361868	363359
YPL099C	16	363516	364065
YPL098C	16	364382	364724
YPL097W	16	364948	366427
YPL096C	16	366525	366732
YPL096W	16	366923	368015
YPL095C	16	368067	369438
YPL094C	16	369835	370660
YPL093W	16	370974	372918
YPL092W	16	373789	375166
YPL091W	16	375498	376950
YPL090C	16	377287	378392
YPL089C	16	379116	381147
YPL088W	16	381961	382990
YPL087W	16	383451	384405
YPL086C	16	384769	386443
YPL085W	16	387063	393651
YPL084W	16	394034	396569
YPL083C	16	396698	398102
YPL082C	16	398476	404080
YPL081W	16	404946	406041
YPL080C	16	406168	406495
YPL079W	16	406632	407536
YPL078C	16	408006	408741
YPL077C	16	409364	410087
YPL076W	16	410439	411282
YPL075W	16	412250	415359
YPL074W	16	415759	418024
YPL073C	16	418495	418981
YPL072W	16	418508	420008
YPL071C	16	420044	420515
YPL070W	16	420944	422783
YPL069C	16	422881	423889
YPL068C	16	424211	425093
YPL067C	16	425247	425844
YPL066W	16	426229	427669
YPL065W	16	427923	428652
YPL064C	16	428707	429613
YPL063W	16	429935	431366
YPL062W	16	431891	432296
YPL061W	16	432584	434087
YPL060W	16	434519	435761
YPL060C	16	439424	442739
YPL059W	16	444575	445028
YPL058C	16	445838	450374
YPL057C	16	451905	453054
YPL056C	16	453426	453732
YPL055C	16	453988	454987
YPL054W	16	455755	456661
YPL053C	16	457114	458455
YPL052W	16	458795	459675
YPL051W	16	459959	460556
YPL050C	16	460775	461963
YPL049C	16	462477	463836
YPL048W	16	464397	465645
YPL047W	16	465958	466258
YPL046C	16	466640	466940
YPL045W	16	467256	469653
YPL044C	16	469922	470471
YPL043W	16	469935	471993
YPL042C	16	473036	474704
YPL041C	16	475114	475738
YPL040C	16	475989	478998
YPL039W	16	479221	480172
YPL038W	16	480178	480370
YPL038W	16	480531	481065
YPL037C	16	481424	481898
YPL036W	16	482840	485684
YPL035C	16	486561	486909
YPL034W	16	486709	487207
YPL033C	16	487359	488205
YPL032C	16	488884	491362
YPL031C	16	492015	493035
YPL030W	16	493540	495244
YPL029W	16	495503	497717
YPL028W	16	498093	499290
YPL027W	16	499662	500400
YPL026C	16	500672	502181
YPL025C	16	502470	503028
YPL024W	16	503514	504240
YPL023C	16	504336	506310
YPL022W	16	506694	509997
YPL021W	16	511098	511662
YPL020C	16	512310	514176
YPL019C	16	514508	517016
YPL018W	16	517648	518758
YPL017C	16	518731	520231
YPL016W	16	521010	524955
YPL015C	16	525806	526880
YPL014W	16	527543	528689
YPL013C	16	528981	529347
YPL012W	16	529719	533406
YPL011C	16	533638	534700
YPL010W	16	535014	535584
YPL009C	16	535816	538933
YPL008W	16	539381	541967
YPL007C	16	542078	543845
YPL006W	16	544627	548140
YPL005W	16	548482	550303
YPL004C	16	550628	551654
YPL003W	16	552016	553405
YPL002C	16	553623	554325
YPL001W	16	554601	555726
YPR001W	16	556373	557834
YPR002W	16	558381	559932
YPR002C	16	560565	560763
YPR003C	16	561500	563765
YPR004C	16	564003	565038
YPR005C	16	565783	566668
YPR006C	16	567265	568993
YPR007C	16	569332	571375
YPR008W	16	573014	575099
YPR009W	16	576548	577355
YPR010C	16	577581	581193
YPR010C	16	582369	582731
YPR011C	16	583058	584039
YPR012W	16	584305	584560
YPR013C	16	584628	585582
YPR014C	16	587185	587515
YPR015C	16	590279	591023
YPR016C	16	592328	593066
YPR016W	16	593092	593353
YPR017C	16	593482	593914
YPR018W	16	594472	596293
YPR019W	16	596746	599548
YPR020W	16	599866	600214
YPR021C	16	600645	603354
YPR022C	16	603907	607309
YPR023C	16	608822	610028
YPR024W	16	610477	612721
YPR025C	16	613373	614555
YPR026W	16	615375	619011
YPR027C	16	620421	621255
YPR028W	16	623523	624199
YPR029C	16	624465	626964
YPR030W	16	627876	631242
YPR031W	16	631511	633758
YPR032W	16	634119	637221
YPR033C	16	637375	639016
YPR034W	16	639521	640955
YPR035W	16	642204	643317
YPR036W	16	643832	645269
YPR036W	16	645946	646150
YPR037C	16	646444	647035
YPR038W	16	646832	647192
YPR039W	16	647008	647344
YPR040W	16	647301	648372
YPR041W	16	648700	649918
YPR042C	16	650431	653659
YPR043W	16	654162	654844
YPR044C	16	654520	654874
YPR045C	16	655136	656549
YPR046W	16	656795	657341
YPR047W	16	657525	658935
YPR048W	16	659178	661050
YPR049C	16	661133	664670
YPR050C	16	664949	665363
YPR051W	16	664956	665487
YPR052C	16	665689	665971
YPR053C	16	665784	666240
YPR054W	16	666276	667443
YPR055W	16	667672	670870
YPR056W	16	671122	672139
YPR057W	16	672467	673493
YPR058W	16	673747	674671
YPR059C	16	674310	674697
YPR060C	16	674857	675628
YPR061C	16	675973	676879
YPR062W	16	677161	677638
YPR063C	16	677808	678317
YPR064W	16	678947	679367
YPR065W	16	679689	680796
YPR066W	16	681209	682109
YPR067W	16	682216	682774
YPR068C	16	682937	684350
YPR069C	16	684552	685434
YPR070W	16	685894	687595
YPR071W	16	688168	688804
YPR072W	16	690103	691786
YPR073C	16	691929	692415
YPR074C	16	692792	694835
YPR074W	16	695014	695185
YPR075C	16	695733	696816
YPR076W	16	696472	696847
YPR077C	16	697127	697499
YPR078C	16	697143	698262
YPR079W	16	698866	700012
YPR080W	16	700591	701968
YPR081C	16	702111	703968
YPR082C	16	704222	704654
YPR083W	16	704851	706591
YPR084W	16	706969	708340
YPR085C	16	708494	709826
YPR086W	16	710098	711136
YPR087W	16	711351	711672
YPR088C	16	711400	713026
YPR089W	16	713272	715939
YPR091C	16	716153	718466
YPR092W	16	718376	718682
snR51	16	718697	718804
snR70	16	718884	719048
snR41	16	719145	719240
YPR093C	16	719555	720422
YPR094W	16	720634	720958
YPR095C	16	721034	724715
YPR096C	16	724839	725142
YPR097W	16	725391	728613
YPR098C	16	728944	729526
YPR099C	16	729754	730111
YPR100W	16	729788	730211
YPR101W	16	730489	731017
YPR102C	16	731221	731746
YPR103W	16	732346	733210
YPR104C	16	733620	736431
YPR105C	16	736981	739567
YPR106W	16	740058	741390
YPR107C	16	741435	742062
YPR108W	16	742451	743741
YPR108W	16	744172	744385
YPR109W	16	744686	745571
YPR110C	16	745825	746833
YPR111W	16	747303	748998
YPR112C	16	749253	751917
YPR113W	16	752254	752917
YPR114W	16	753298	754246
YPR115W	16	754874	758126
YPR116W	16	758645	759479
YPR117W	16	760022	767492
YPR118W	16	767749	768985
YPR119W	16	771650	773126
YPR120C	16	773872	775180
YPR121W	16	778578	780297
YPR122W	16	782040	785667
YPR123C	16	786136	786571
YPR124W	16	786203	787424
YPR125W	16	787956	789321
YPR126C	16	789072	789381
YPR127W	16	790078	791116
YPR128C	16	791213	792200
YPR129W	16	792682	793732
YPR130C	16	793369	793777
YPR131C	16	793906	794494
YPR132W	16	794960	795763
YPR133C	16	795973	797206
YPR133W	16	797552	797705
YPR134W	16	798046	798853
YPR135W	16	799229	802013
YPR136C	16	802320	802833
YPR137W	16	802354	804076
YPR137C	16	804996	810265
YPR137C	16	808942	810265
YPR138C	16	810979	812449
YPR139C	16	813151	814054
YPR140W	16	814386	815532
YPR141C	16	815729	817919
YPR142C	16	818125	818689
YPR143W	16	818318	819071
YPR144C	16	819760	821419
snR45	16	821727	821899
YPR145W	16	822615	824334
YPR145C	16	824685	824922
YPR146C	16	825342	825672
YPR147C	16	825640	826555
YPR148C	16	826828	828136
YPR149W	16	829913	830435
YPR150W	16	830994	831516
YPR151C	16	831050	831671
YPR152C	16	832056	833454
YPR153W	16	833684	834241
YPR154W	16	834560	835208
YPR155C	16	835558	837409
YPR156C	16	837904	839773
YPR157W	16	841261	842665
YPR158W	16	843257	844016
YPR158W	16	844704	849976
YPR158W	16	844704	846027
YPR158C	16	850984	856253
YPR158C	16	854930	856253
YPR159W	16	857578	859741
YPR159C	16	860309	860411
YPR160W	16	861301	864010
YPR160W	16	861929	862010
YPR160C	16	862572	862857
YPR161C	16	864444	866418
YPR162C	16	866710	868300
YPR163C	16	868640	869951
YPR164W	16	870698	874922
YPR165W	16	875363	875993
YPR166C	16	876277	876625
YPR167C	16	876842	877628
YPR168W	16	878071	878545
YPR169W	16	878685	880164
YPR170C	16	882978	883314
YPR169W	16	883234	883453
YPR170W	16	883234	883591
YPR170W	16	883373	883559
YPR171W	16	883823	885554
YPR172W	16	885791	886394
YPR173C	16	886519	887833
YPR174C	16	888038	888704
YPR175W	16	888969	891039
YPR176C	16	891096	892074
YPR177C	16	892308	892680
YPR178W	16	892327	893725
YPR179C	16	893792	895760
YPR180W	16	895956	897000
YPR181C	16	897356	899663
YPR182W	16	900189	900450
YPR183W	16	900750	901554
YPR184W	16	902039	906650
YPR185W	16	907213	909430
YPR186C	16	909728	911018
YPR187W	16	911252	911796
YPR188C	16	911983	912475
YPR189W	16	912659	916958
YPR190C	16	917072	919037
YPR191W	16	919376	920483
YPR192W	16	921855	922773
YPR193C	16	922904	923375
YPR194C	16	924299	926933
YPR195C	16	927960	928290
YPR196W	16	931371	932784
YPR197C	16	933893	934457
YPR198W	16	934029	935661
YPR199C	16	938143	939028
YPR200C	16	939274	939667
YPR201W	16	939917	941132
YPR202W	16	943027	943892
YPR203W	16	943875	944184
YPR204W	16	944598	947697
YPR204C	16	946851	947334
